,localName,type,latitude,longitude,webUrl,phone,text_for_embedding
854,Chez Billy Sud,RESTAURANT,38.903645,-77.06093,https://www.tripadvisor.com/Restaurant_Review-g28970-d7226905-Reviews-Chez_Billy_Sud-Washington_DC_District_of_Columbia.html,+1 202-965-2606,Chez Billy Sud RESTAURANT
855,National Cherry Blossom Festival,ATTRACTION,38.90286,-77.02923,https://www.tripadvisor.com/Attraction_Review-g28970-d10020629-Reviews-National_Cherry_Blossom_Festival-Washington_DC_District_of_Columbia.html,+1 877-442-5666,National Cherry Blossom Festival ATTRACTION
856,Barbie Pond on Avenue Q,ATTRACTION,38.911057,-77.03413,https://www.tripadvisor.com/Attraction_Review-g28970-d13340739-Reviews-Barbie_Pond_on_Avenue_Q-Washington_DC_District_of_Columbia.html,+1 12345678,Barbie Pond on Avenue Q ATTRACTION
857,Jimmy T'S,RESTAURANT,38.889507,-76.999306,https://www.tripadvisor.com/Restaurant_Review-g28970-d484869-Reviews-Jimmy_T_S-Washington_DC_District_of_Columbia.html,+1 202-546-3646,Jimmy T'S RESTAURANT
858,Sushi Gakyu,RESTAURANT,38.898773,-77.03279,https://www.tripadvisor.com/Restaurant_Review-g28970-d12629544-Reviews-Sushi_Gakyu-Washington_DC_District_of_Columbia.html,+1 202-849-3686,Sushi Gakyu RESTAURANT
859,Immigrant Food,RESTAURANT,38.902115,-77.02933,https://www.tripadvisor.com/Restaurant_Review-g28970-d19582657-Reviews-Immigrant_Food-Washington_DC_District_of_Columbia.html,+1 202-681-3848,Immigrant Food RESTAURANT
860,Thaiverse DC,RESTAURANT,38.91164,-77.04522,https://www.tripadvisor.com/Restaurant_Review-g28970-d25551904-Reviews-Thaiverse_DC-Washington_DC_District_of_Columbia.html,+1 202-844-6612,Thaiverse DC RESTAURANT
861,Blackfinn Ameripub,RESTAURANT,38.90137,-77.03767,https://www.tripadvisor.com/Restaurant_Review-g28970-d2518999-Reviews-Blackfinn_Ameripub-Washington_DC_District_of_Columbia.html,+1 202-429-4350,Blackfinn Ameripub RESTAURANT
862,Beau Thai,RESTAURANT,38.90981,-77.022095,https://www.tripadvisor.com/Restaurant_Review-g28970-d2225628-Reviews-Beau_Thai-Washington_DC_District_of_Columbia.html,+1 202-536-5636,Beau Thai RESTAURANT
863,American Ice Co.,RESTAURANT,38.91835,-77.02528,https://www.tripadvisor.com/Restaurant_Review-g28970-d2660303-Reviews-American_Ice_Co-Washington_DC_District_of_Columbia.html,+1 12345678,American Ice Co. RESTAURANT
864,"JW Marriott Washington, Dc",HOTEL,38.89631,-77.03159,https://www.tripadvisor.com/Hotel_Review-g28970-d84079-Reviews-JW_Marriott_Washington_Dc-Washington_DC_District_of_Columbia.html,18446310595,"JW Marriott Washington, Dc HOTEL"
865,Solly's U St Tavern,RESTAURANT,38.91683,-77.02723,https://www.tripadvisor.com/Restaurant_Review-g28970-d4628703-Reviews-Solly_s_U_St_Tavern-Washington_DC_District_of_Columbia.html,+1 202-232-6590,Solly's U St Tavern RESTAURANT
866,Hank’s Oyster Bar on the Wharf,RESTAURANT,38.87831,-77.023796,https://www.tripadvisor.com/Restaurant_Review-g28970-d13555660-Reviews-Hank_s_Oyster_Bar_on_the_Wharf-Washington_DC_District_of_Columbia.html,+1 202-817-3055,Hank’s Oyster Bar on the Wharf RESTAURANT
867,Hyatt Place Washington DC/US Capitol,HOTEL,38.90745,-77.0077,https://www.tripadvisor.com/Hotel_Review-g28970-d6417686-Reviews-Hyatt_Place_Washington_DC_US_Capitol-Washington_DC_District_of_Columbia.html,+1 202-289-5599,Hyatt Place Washington DC/US Capitol HOTEL
868,Et Voila!,RESTAURANT,38.925457,-77.10224,https://www.tripadvisor.com/Restaurant_Review-g28970-d1059198-Reviews-Et_Voila-Washington_DC_District_of_Columbia.html,+1 202-237-2300,Et Voila! RESTAURANT
869,Bar Pilar,RESTAURANT,38.915108,-77.03176,https://www.tripadvisor.com/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,+1 202-265-1751,Bar Pilar RESTAURANT
870,King Street Oyster Bar,RESTAURANT,38.905792,-77.007774,https://www.tripadvisor.com/Restaurant_Review-g28970-d25189158-Reviews-King_Street_Oyster_Bar-Washington_DC_District_of_Columbia.html,+1 202-621-8513,King Street Oyster Bar RESTAURANT
871,The Square,RESTAURANT,38.90227,-77.0431,https://www.tripadvisor.com/Restaurant_Review-g28970-d26680506-Reviews-The_Square-Washington_DC_District_of_Columbia.html,+1 561-833-7222,The Square RESTAURANT
872,Soussi Restaurant,RESTAURANT,38.91952,-77.04189,https://www.tripadvisor.com/Restaurant_Review-g28970-d1036227-Reviews-Soussi_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-299-9314,Soussi Restaurant RESTAURANT
873,Bluestone Lane,RESTAURANT,38.90536,-77.0415,https://www.tripadvisor.com/Restaurant_Review-g28970-d15736210-Reviews-Bluestone_Lane-Washington_DC_District_of_Columbia.html,+1 718-374-6858,Bluestone Lane RESTAURANT
874,Joe & the Juice,RESTAURANT,38.9022,-77.03489,https://www.tripadvisor.com/Restaurant_Review-g28970-d14094445-Reviews-Joe_the_Juice-Washington_DC_District_of_Columbia.html,+1 12345678,Joe & the Juice RESTAURANT
875,King Street Oyster Bar - City Ridge,RESTAURANT,38.94098,-77.07759,https://www.tripadvisor.com/Restaurant_Review-g28970-d27966978-Reviews-King_Street_Oyster_Bar_City_Ridge-Washington_DC_District_of_Columbia.html,+1 12345678,King Street Oyster Bar - City Ridge RESTAURANT
876,Panda Grill at Panda Plaza Food Court,RESTAURANT,38.93062,-77.05443,https://www.tripadvisor.com/Restaurant_Review-g28970-d11631411-Reviews-Panda_Grill_at_Panda_Plaza_Food_Court-Washington_DC_District_of_Columbia.html,+1 202-603-4888,Panda Grill at Panda Plaza Food Court RESTAURANT
877,Chaia Tacos,RESTAURANT,38.901073,-77.02097,https://www.tripadvisor.com/Restaurant_Review-g28970-d19492810-Reviews-Chaia_Tacos-Washington_DC_District_of_Columbia.html,+1 202-290-1019,Chaia Tacos RESTAURANT
878,Shemalis,RESTAURANT,38.933826,-77.08513,https://www.tripadvisor.com/Restaurant_Review-g28970-d4944923-Reviews-Shemalis-Washington_DC_District_of_Columbia.html,+1 202-686-7070,Shemalis RESTAURANT
879,All Day By Kramers,RESTAURANT,38.93031,-77.04318,https://www.tripadvisor.com/Restaurant_Review-g28970-d21192222-Reviews-All_Day_By_Kramers-Washington_DC_District_of_Columbia.html,+1 202-387-3825,All Day By Kramers RESTAURANT
880,Dupont Market,RESTAURANT,38.914448,-77.0415,https://www.tripadvisor.com/Restaurant_Review-g28970-d5032892-Reviews-Dupont_Market-Washington_DC_District_of_Columbia.html,+1 202-797-0222,Dupont Market RESTAURANT
881,Mr. Braxton Bar&Kitchen,RESTAURANT,38.934963,-77.0244,https://www.tripadvisor.com/Restaurant_Review-g28970-d20297961-Reviews-Mr_Braxton_Bar_Kitchen-Washington_DC_District_of_Columbia.html,+1 202-882-4555,Mr. Braxton Bar&Kitchen RESTAURANT
882,Vin Sur Vingt Wine Bar,RESTAURANT,38.910755,-77.03161,https://www.tripadvisor.com/Restaurant_Review-g28970-d25764497-Reviews-Vin_Sur_Vingt_Wine_Bar-Washington_DC_District_of_Columbia.html,+1 202-244-4201,Vin Sur Vingt Wine Bar RESTAURANT
883,Easy Company,RESTAURANT,38.88072,-77.026535,https://www.tripadvisor.com/Restaurant_Review-g28970-d25371878-Reviews-Easy_Company-Washington_DC_District_of_Columbia.html,+1 202-478-8446,Easy Company RESTAURANT
884,Gallery Cafe,RESTAURANT,38.900585,-77.03244,https://www.tripadvisor.com/Restaurant_Review-g28970-d10670161-Reviews-Gallery_Cafe-Washington_DC_District_of_Columbia.html,+1 202-408-4900,Gallery Cafe RESTAURANT
885,Zion Kitchen,RESTAURANT,38.91945,-76.979,https://www.tripadvisor.com/Restaurant_Review-g28970-d4929075-Reviews-Zion_Kitchen-Washington_DC_District_of_Columbia.html,+1 202-636-9097,Zion Kitchen RESTAURANT
886,Cava,RESTAURANT,38.90667,-77.04197,https://www.tripadvisor.com/Restaurant_Review-g28970-d15005314-Reviews-Cava-Washington_DC_District_of_Columbia.html,+1 202-536-2522,Cava RESTAURANT
887,Compass Coffee,RESTAURANT,38.90166,-77.03241,https://www.tripadvisor.com/Restaurant_Review-g28970-d14108668-Reviews-Compass_Coffee-Washington_DC_District_of_Columbia.html,+1 202-838-3139,Compass Coffee RESTAURANT
888,Moi Moi,RESTAURANT,38.902912,-77.03767,https://www.tripadvisor.com/Restaurant_Review-g28970-d24033045-Reviews-Moi_Moi-Washington_DC_District_of_Columbia.html,+1 202-303-0125,Moi Moi RESTAURANT
889,Valor Brewpub,RESTAURANT,38.880478,-76.99526,https://www.tripadvisor.com/Restaurant_Review-g28970-d15740314-Reviews-Valor_Brewpub-Washington_DC_District_of_Columbia.html,+1 202-517-1907,Valor Brewpub RESTAURANT
890,Whole Foods,RESTAURANT,38.88029,-77.00471,https://www.tripadvisor.com/Restaurant_Review-g28970-d15288440-Reviews-Whole_Foods-Washington_DC_District_of_Columbia.html,+1 202-469-7280,Whole Foods RESTAURANT
891,Chop't Creative Salad,RESTAURANT,38.8987,-77.04044,https://www.tripadvisor.com/Restaurant_Review-g28970-d6528284-Reviews-Chop_t_Creative_Salad-Washington_DC_District_of_Columbia.html,+1 202-499-2393,Chop't Creative Salad RESTAURANT
892,Puro Gusto Cafe,RESTAURANT,38.89756,-77.031494,https://www.tripadvisor.com/Restaurant_Review-g28970-d24025954-Reviews-Puro_Gusto_Cafe-Washington_DC_District_of_Columbia.html,+1 202-347-6752,Puro Gusto Cafe RESTAURANT
893,TaKorean,RESTAURANT,38.87519,-77.00032,https://www.tripadvisor.com/Restaurant_Review-g28970-d10161741-Reviews-TaKorean-Washington_DC_District_of_Columbia.html,+1 12345678,TaKorean RESTAURANT
894,Bluestone Lane,RESTAURANT,38.87629,-77.00629,https://www.tripadvisor.com/Restaurant_Review-g28970-d15736196-Reviews-Bluestone_Lane-Washington_DC_District_of_Columbia.html,+1 718-374-6858,Bluestone Lane RESTAURANT
895,Meats & Foods,RESTAURANT,38.913757,-77.01557,https://www.tripadvisor.com/Restaurant_Review-g28970-d10161270-Reviews-Meats_Foods-Washington_DC_District_of_Columbia.html,+1 202-505-1384,Meats & Foods RESTAURANT
896,Claudio's Table,RESTAURANT,38.889603,-77.009476,https://www.tripadvisor.com/Restaurant_Review-g28970-d26787156-Reviews-Claudio_s_Table-Washington_DC_District_of_Columbia.html,+1 202-920-7500,Claudio's Table RESTAURANT
897,Qui Qui Dc,RESTAURANT,38.910706,-77.021645,https://www.tripadvisor.com/Restaurant_Review-g28970-d23874062-Reviews-Qui_Qui_Dc-Washington_DC_District_of_Columbia.html,+1 202-642-3179,Qui Qui Dc RESTAURANT
898,El Camino,RESTAURANT,38.915504,-77.01261,https://www.tripadvisor.com/Restaurant_Review-g28970-d7695023-Reviews-El_Camino-Washington_DC_District_of_Columbia.html,+1 202-667-1000,El Camino RESTAURANT
899,HalfSmoke,RESTAURANT,38.916294,-77.021645,https://www.tripadvisor.com/Restaurant_Review-g28970-d12077969-Reviews-HalfSmoke-Washington_DC_District_of_Columbia.html,+1 202-986-2079,HalfSmoke RESTAURANT
900,Good Company Donuts And Cafe Washington Dc,RESTAURANT,38.87839,-77.01709,https://www.tripadvisor.com/Restaurant_Review-g28970-d27922861-Reviews-Good_Company_Donuts_And_Cafe_Washington_Dc-Washington_DC_District_of_Columbia.html,+1 202-479-1129,Good Company Donuts And Cafe Washington Dc RESTAURANT
901,El Pollo Sabroso,RESTAURANT,38.930424,-77.0378,https://www.tripadvisor.com/Restaurant_Review-g28970-d4255633-Reviews-El_Pollo_Sabroso-Washington_DC_District_of_Columbia.html,+1 202-299-0374,El Pollo Sabroso RESTAURANT
902,Crisp & Juicy,RESTAURANT,38.948814,-77.07977,https://www.tripadvisor.com/Restaurant_Review-g28970-d12643110-Reviews-Crisp_Juicy-Washington_DC_District_of_Columbia.html,+1 202-966-1222,Crisp & Juicy RESTAURANT
903,Society,RESTAURANT,38.90296,-77.03153,https://www.tripadvisor.com/Restaurant_Review-g28970-d24930158-Reviews-Society-Washington_DC_District_of_Columbia.html,+1 202-218-7575,Society RESTAURANT
904,Poki DC,RESTAURANT,38.899967,-77.03175,https://www.tripadvisor.com/Restaurant_Review-g28970-d21132982-Reviews-Poki_DC-Washington_DC_District_of_Columbia.html,+1 202-347-5797,Poki DC RESTAURANT
905,Moonraker,RESTAURANT,38.87734,-77.02208,https://www.tripadvisor.com/Restaurant_Review-g28970-d26713753-Reviews-Moonraker-Washington_DC_District_of_Columbia.html,+1 202-843-1115,Moonraker RESTAURANT
906,Italian Kitchen On U,RESTAURANT,38.916836,-77.02771,https://www.tripadvisor.com/Restaurant_Review-g28970-d4280050-Reviews-Italian_Kitchen_On_U-Washington_DC_District_of_Columbia.html,+1 202-387-4992,Italian Kitchen On U RESTAURANT
907,Chopt Creative Salad Co,RESTAURANT,38.875286,-77.00614,https://www.tripadvisor.com/Restaurant_Review-g28970-d15165010-Reviews-Chopt_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,+1 202-488-1200,Chopt Creative Salad Co RESTAURANT
908,Tiki Taco,RESTAURANT,38.909492,-77.045395,https://www.tripadvisor.com/Restaurant_Review-g28970-d19659775-Reviews-Tiki_Taco-Washington_DC_District_of_Columbia.html,+1 202-986-2121,Tiki Taco RESTAURANT
909,Terrace Cafe,RESTAURANT,38.891388,-77.01692,https://www.tripadvisor.com/Restaurant_Review-g28970-d11966024-Reviews-Terrace_Cafe-Washington_DC_District_of_Columbia.html,+1 12345678,Terrace Cafe RESTAURANT
910,Bronze,RESTAURANT,38.90012,-76.988396,https://www.tripadvisor.com/Restaurant_Review-g28970-d25250024-Reviews-Bronze-Washington_DC_District_of_Columbia.html,+1 202-478-6833,Bronze RESTAURANT
911,Elfegne Ethiopian cuisine,RESTAURANT,38.889603,-77.009476,https://www.tripadvisor.com/Restaurant_Review-g28970-d26681007-Reviews-Elfegne_Ethiopian_cuisine-Washington_DC_District_of_Columbia.html,+1 202-667-4700,Elfegne Ethiopian cuisine RESTAURANT
912,DC Improv,RESTAURANT,38.905,-77.04114,https://www.tripadvisor.com/Restaurant_Review-g28970-d4616471-Reviews-DC_Improv-Washington_DC_District_of_Columbia.html,+1 202-296-7008,DC Improv RESTAURANT
913,Nerds & Nibblers,RESTAURANT,38.903904,-77.03412,https://www.tripadvisor.com/Restaurant_Review-g28970-d12905583-Reviews-Nerds_Nibblers-Washington_DC_District_of_Columbia.html,+1 202-331-3213,Nerds & Nibblers RESTAURANT
914,Pizza Movers and Calzones,RESTAURANT,38.911324,-77.06564,https://www.tripadvisor.com/Restaurant_Review-g28970-d5059657-Reviews-Pizza_Movers_and_Calzones-Washington_DC_District_of_Columbia.html,+1 202-333-9199,Pizza Movers and Calzones RESTAURANT
915,Exiles Bar,RESTAURANT,38.916794,-77.03731,https://www.tripadvisor.com/Restaurant_Review-g28970-d10433662-Reviews-Exiles_Bar-Washington_DC_District_of_Columbia.html,+1 202-232-2171,Exiles Bar RESTAURANT
916,Perch SW Rooftop Lounge,RESTAURANT,38.871,-77.01108,https://www.tripadvisor.com/Restaurant_Review-g28970-d23697158-Reviews-Perch_SW_Rooftop_Lounge-Washington_DC_District_of_Columbia.html,+1 202-948-2962,Perch SW Rooftop Lounge RESTAURANT
917,Pendry Washington DC - The Wharf,RESTAURANT,38.87777,-77.02177,https://www.tripadvisor.com/Restaurant_Review-g28970-d25250034-Reviews-Pendry_Washington_DC_The_Wharf-Washington_DC_District_of_Columbia.html,+1 202-843-1111,Pendry Washington DC - The Wharf RESTAURANT
918,Heritage India,RESTAURANT,38.933277,-77.0728,https://www.tripadvisor.com/Restaurant_Review-g28970-d12404565-Reviews-Heritage_India-Washington_DC_District_of_Columbia.html,+1 202-333-3120,Heritage India RESTAURANT
919,Paisano's Pizza,RESTAURANT,38.91529,-77.06726,https://www.tripadvisor.com/Restaurant_Review-g28970-d15171015-Reviews-Paisano_s_Pizza-Washington_DC_District_of_Columbia.html,+1 202-298-6800,Paisano's Pizza RESTAURANT
920,Code Red,RESTAURANT,38.92169,-77.0427,https://www.tripadvisor.com/Restaurant_Review-g28970-d27727468-Reviews-Code_Red-Washington_DC_District_of_Columbia.html,+1 202-265-0590,Code Red RESTAURANT
921,12 Stories,RESTAURANT,38.87966,-77.02528,https://www.tripadvisor.com/Restaurant_Review-g28970-d17653211-Reviews-12_Stories-Washington_DC_District_of_Columbia.html,+1 202-894-9700,12 Stories RESTAURANT
922,Murry & Paul's,RESTAURANT,38.93298,-76.99088,https://www.tripadvisor.com/Restaurant_Review-g28970-d3622280-Reviews-Murry_Paul_s-Washington_DC_District_of_Columbia.html,+1 202-529-4078,Murry & Paul's RESTAURANT
923,Donburi,RESTAURANT,38.90481,-77.04379,https://www.tripadvisor.com/Restaurant_Review-g28970-d19957220-Reviews-Donburi-Washington_DC_District_of_Columbia.html,+1 202-296-7941,Donburi RESTAURANT
924,sweetgreen Navy Yard,RESTAURANT,38.875107,-77.0003,https://www.tripadvisor.com/Restaurant_Review-g28970-d7282838-Reviews-Sweetgreen_Navy_Yard-Washington_DC_District_of_Columbia.html,+1 202-554-7336,sweetgreen Navy Yard RESTAURANT
925,Boogy & Peel,RESTAURANT,38.909695,-77.04334,https://www.tripadvisor.com/Restaurant_Review-g28970-d26430852-Reviews-Boogy_Peel-Washington_DC_District_of_Columbia.html,+1 12345678,Boogy & Peel RESTAURANT
926,Cava,RESTAURANT,38.944347,-77.07739,https://www.tripadvisor.com/Restaurant_Review-g28970-d6522628-Reviews-Cava-Washington_DC_District_of_Columbia.html,+1 202-695-8115,Cava RESTAURANT
927,The Blue Bar,RESTAURANT,38.90311,-77.02573,https://www.tripadvisor.com/Restaurant_Review-g28970-d538713-Reviews-The_Blue_Bar-Washington_DC_District_of_Columbia.html,+1 202-638-5200,The Blue Bar RESTAURANT
928,Sbarro,RESTAURANT,38.89383,-77.03084,https://www.tripadvisor.com/Restaurant_Review-g28970-d4470601-Reviews-Sbarro-Washington_DC_District_of_Columbia.html,+1 202-371-6588,Sbarro RESTAURANT
929,Pacci's,RESTAURANT,38.88942,-76.98809,https://www.tripadvisor.com/Restaurant_Review-g28970-d25371874-Reviews-Pacci_s-Washington_DC_District_of_Columbia.html,+1 202-735-0026,Pacci's RESTAURANT
930,The Commodore D.C.,RESTAURANT,38.91234,-77.03873,https://www.tripadvisor.com/Restaurant_Review-g28970-d23468983-Reviews-The_Commodore_D_C-Washington_DC_District_of_Columbia.html,+1 202-525-5309,The Commodore D.C. RESTAURANT
931,Ruben's Mexican,RESTAURANT,38.907978,-77.04206,https://www.tripadvisor.com/Restaurant_Review-g28970-d27526426-Reviews-Ruben_s_Mexican-Washington_DC_District_of_Columbia.html,+1 12345678,Ruben's Mexican RESTAURANT
932,The Setting,RESTAURANT,38.903553,-77.05391,https://www.tripadvisor.com/Restaurant_Review-g28970-d24050450-Reviews-The_Setting-Washington_DC_District_of_Columbia.html,+1 202-558-6330,The Setting RESTAURANT
933,Viet Chopsticks,RESTAURANT,38.945778,-77.064735,https://www.tripadvisor.com/Restaurant_Review-g28970-d21311373-Reviews-Viet_Chopsticks-Washington_DC_District_of_Columbia.html,+1 202-735-5059,Viet Chopsticks RESTAURANT
934,Town Tavern,RESTAURANT,38.92034,-77.04156,https://www.tripadvisor.com/Restaurant_Review-g28970-d3734372-Reviews-Town_Tavern-Washington_DC_District_of_Columbia.html,+1 202-387-8696,Town Tavern RESTAURANT
935,Naan Wise,RESTAURANT,38.924603,-77.05172,https://www.tripadvisor.com/Restaurant_Review-g28970-d19069167-Reviews-Naan_Wise-Washington_DC_District_of_Columbia.html,+1 202-450-5810,Naan Wise RESTAURANT
936,The District Fishwife,RESTAURANT,38.908443,-76.99701,https://www.tripadvisor.com/Restaurant_Review-g28970-d6673636-Reviews-The_District_Fishwife-Washington_DC_District_of_Columbia.html,+1 202-543-2592,The District Fishwife RESTAURANT
937,Marx Cafe,RESTAURANT,38.93135,-77.03814,https://www.tripadvisor.com/Restaurant_Review-g28970-d514529-Reviews-Marx_Cafe-Washington_DC_District_of_Columbia.html,+1 202-518-7600,Marx Cafe RESTAURANT
938,Sankofa Cafe,RESTAURANT,38.92557,-77.02307,https://www.tripadvisor.com/Restaurant_Review-g28970-d4947925-Reviews-Sankofa_Cafe-Washington_DC_District_of_Columbia.html,+1 202-234-4755,Sankofa Cafe RESTAURANT
939,Ben's Chili Bowl,RESTAURANT,38.87299,-77.00754,https://www.tripadvisor.com/Restaurant_Review-g28970-d5106981-Reviews-Ben_s_Chili_Bowl-Washington_DC_District_of_Columbia.html,+1 12345678,Ben's Chili Bowl RESTAURANT
940,Cava,RESTAURANT,38.897453,-77.00699,https://www.tripadvisor.com/Restaurant_Review-g28970-d19382004-Reviews-Cava-Washington_DC_District_of_Columbia.html,+1 202-536-2540,Cava RESTAURANT
941,Potbelly Sandwich Shop,RESTAURANT,38.89997,-77.02242,https://www.tripadvisor.com/Restaurant_Review-g28970-d7332612-Reviews-Potbelly_Sandwich_Shop-Washington_DC_District_of_Columbia.html,+1 202-375-7893,Potbelly Sandwich Shop RESTAURANT
942,Grill Kabob,RESTAURANT,38.90343,-77.04366,https://www.tripadvisor.com/Restaurant_Review-g28970-d19659799-Reviews-Grill_Kabob-Washington_DC_District_of_Columbia.html,+1 202-506-3013,Grill Kabob RESTAURANT
943,Rewind by Decades,RESTAURANT,38.90655,-77.04114,https://www.tripadvisor.com/Restaurant_Review-g28970-d15172247-Reviews-Rewind_by_Decades-Washington_DC_District_of_Columbia.html,+1 202-853-3498,Rewind by Decades RESTAURANT
944,Vegz,RESTAURANT,38.91855,-77.041855,https://www.tripadvisor.com/Restaurant_Review-g28970-d19345519-Reviews-Vegz-Washington_DC_District_of_Columbia.html,+1 202-621-8138,Vegz RESTAURANT
